[1, 3, 0, 8, 5, 2, 15, 7, 9, 11, 10, 4, 13, 6, 14, 12]
[5, 2, 8, 3, 13, 6, 4, 0, 9, 7, 1, 15, 10, 14, 12, 11]
[1, 7, 0, 3, 2, 6, 4, 8, 10, 11, 5, 15, 9, 12, 13, 14]
[5, 6, 2, 4, 1, 9, 7, 3, 13, 11, 10, 8, 14, 0, 15, 12]
[0, 5, 3, 7, 2, 1, 12, 6, 9, 11, 15, 4, 13, 10, 8, 14]
[2, 3, 10, 4, 11, 1, 15, 7, 6, 9, 5, 8, 13, 0, 12, 14]
[0, 3, 7, 6, 1, 2, 11, 4, 9, 5, 8, 12, 10, 13, 14, 15]
[5, 3, 4, 2, 1, 13, 10, 6, 14, 7, 15, 8, 11, 0, 9, 12]
[6, 13, 2, 4, 1, 14, 3, 7, 5, 12, 0, 11, 10, 9, 15, 8]
[2, 5, 7, 4, 1, 11, 3, 14, 6, 15, 12, 8, 9, 0, 13, 10]
