[2, 8, 0, 6, 5, 3, 1, 4, 13, 9, 7, 12, 14, 11, 15, 10]
[3, 6, 0, 11, 2, 1, 7, 4, 9, 5, 15, 8, 13, 14, 12, 10]
[9, 3, 1, 7, 10, 2, 6, 0, 5, 4, 11, 8, 13, 14, 15, 12]
[6, 1, 0, 4, 2, 7, 3, 8, 5, 14, 10, 11, 9, 13, 15, 12]
[0, 1, 4, 8, 2, 3, 15, 7, 5, 6, 12, 14, 9, 13, 10, 11]
[5, 8, 3, 4, 2, 1, 6, 11, 9, 13, 7, 12, 14, 0, 10, 15]
[2, 3, 0, 4, 1, 10, 11, 6, 5, 15, 14, 7, 13, 12, 9, 8]
[0, 1, 4, 7, 6, 2, 10, 3, 5, 13, 11, 12, 14, 9, 15, 8]
[0, 2, 6, 3, 7, 9, 8, 4, 1, 5, 14, 12, 13, 10, 11, 15]
[10, 3, 0, 4, 5, 1, 2, 8, 11, 6, 7, 12, 9, 13, 14, 15]
