[2, 3, 4, 8, 1, 6, 7, 10, 5, 9, 0, 12, 13, 11, 14, 15]
[0, 2, 3, 4, 1, 5, 6, 8, 9, 10, 11, 12, 13, 7, 14, 15]
[1, 6, 2, 3, 5, 10, 8, 11, 14, 4, 0, 12, 9, 13, 7, 15]
[1, 2, 0, 4, 5, 6, 3, 12, 14, 10, 8, 7, 13, 11, 9, 15]
[6, 8, 2, 7, 3, 1, 11, 4, 5, 9, 0, 12, 13, 10, 14, 15]
[3, 5, 4, 8, 2, 10, 9, 6, 0, 1, 7, 11, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 11, 9, 0, 14, 12, 13, 10, 15]
[1, 2, 3, 4, 7, 6, 11, 8, 5, 15, 0, 14, 9, 13, 10, 12]
[5, 10, 0, 1, 2, 14, 4, 3, 9, 11, 6, 7, 13, 15, 12, 8]
[0, 2, 3, 4, 11, 5, 15, 7, 1, 6, 14, 8, 10, 9, 13, 12]
[5, 1, 8, 2, 6, 11, 3, 12, 9, 10, 4, 7, 13, 0, 14, 15]
[5, 2, 0, 3, 6, 1, 7, 4, 9, 14, 11, 8, 10, 13, 15, 12]
[0, 5, 7, 3, 9, 10, 2, 4, 1, 6, 12, 8, 13, 14, 11, 15]
[0, 2, 3, 8, 1, 6, 4, 7, 5, 11, 14, 12, 10, 9, 13, 15]
[5, 2, 4, 7, 6, 1, 11, 3, 9, 10, 0, 12, 13, 14, 8, 15]
[1, 2, 4, 8, 5, 6, 7, 3, 0, 14, 11, 12, 9, 13, 15, 10]
[1, 2, 3, 4, 5, 12, 8, 0, 9, 6, 14, 15, 10, 7, 13, 11]
[2, 6, 3, 4, 1, 0, 7, 8, 5, 11, 15, 12, 13, 9, 10, 14]
[7, 2, 8, 3, 1, 5, 4, 11, 10, 6, 15, 12, 9, 13, 14, 0]
[0, 5, 3, 4, 9, 2, 1, 6, 11, 12, 7, 8, 13, 10, 14, 15]
