[0, 2, 6, 4, 3, 10, 11, 7, 1, 5, 15, 8, 9, 13, 14, 12]
[1, 3, 6, 4, 10, 9, 2, 11, 13, 5, 8, 7, 14, 0, 15, 12]
[2, 6, 3, 4, 1, 11, 10, 7, 5, 14, 15, 8, 9, 13, 12, 0]
[1, 2, 8, 3, 9, 5, 4, 12, 13, 10, 6, 15, 14, 11, 7, 0]
[5, 1, 2, 3, 9, 6, 7, 4, 13, 11, 0, 10, 14, 12, 15, 8]
[0, 1, 3, 4, 11, 2, 7, 8, 10, 5, 14, 12, 9, 6, 13, 15]
[0, 1, 2, 4, 5, 9, 3, 8, 10, 11, 7, 12, 13, 6, 14, 15]
[1, 7, 8, 2, 6, 3, 11, 4, 5, 9, 0, 12, 13, 10, 14, 15]
[2, 5, 6, 4, 9, 0, 1, 7, 10, 3, 11, 8, 13, 14, 15, 12]
[0, 1, 2, 6, 9, 5, 4, 3, 13, 10, 7, 8, 14, 11, 15, 12]
[6, 5, 3, 4, 2, 1, 7, 8, 0, 13, 10, 11, 14, 9, 15, 12]
[2, 7, 3, 4, 5, 1, 10, 8, 13, 15, 0, 11, 6, 9, 14, 12]
[1, 2, 12, 3, 5, 8, 10, 4, 14, 6, 7, 15, 9, 13, 11, 0]
[1, 2, 3, 4, 6, 10, 7, 8, 0, 9, 11, 15, 13, 5, 12, 14]
[0, 2, 4, 8, 1, 5, 7, 3, 9, 13, 11, 12, 10, 6, 14, 15]
[0, 2, 10, 3, 1, 9, 6, 4, 5, 14, 7, 8, 13, 15, 12, 11]
[2, 1, 3, 4, 9, 6, 5, 7, 10, 11, 0, 8, 13, 14, 15, 12]
[1, 6, 2, 8, 9, 5, 11, 0, 13, 3, 4, 7, 14, 10, 15, 12]
[0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 15, 13, 14, 12, 11]
[1, 2, 8, 3, 5, 6, 4, 15, 10, 12, 0, 7, 9, 13, 14, 11]
