[7, 1, 4, 2, 5, 6, 11, 3, 9, 14, 10, 8, 0, 13, 15, 12]
[9, 5, 1, 2, 6, 12, 0, 4, 10, 7, 8, 3, 13, 14, 11, 15]
[1, 2, 4, 8, 10, 6, 0, 12, 13, 5, 3, 15, 9, 14, 7, 11]
[5, 1, 3, 4, 9, 13, 2, 7, 14, 0, 11, 10, 6, 15, 12, 8]
[5, 1, 6, 7, 9, 11, 2, 3, 13, 8, 4, 0, 14, 10, 15, 12]
[5, 1, 2, 0, 9, 6, 8, 4, 14, 13, 3, 15, 10, 11, 12, 7]
[2, 3, 4, 8, 1, 6, 7, 15, 9, 5, 11, 12, 13, 10, 0, 14]
[5, 0, 4, 12, 9, 3, 1, 8, 6, 2, 7, 15, 13, 10, 14, 11]
[5, 1, 2, 3, 9, 6, 7, 4, 11, 13, 15, 8, 0, 14, 12, 10]
[1, 6, 3, 7, 5, 4, 0, 8, 13, 2, 9, 11, 14, 15, 10, 12]
[6, 9, 1, 4, 0, 5, 2, 3, 10, 11, 15, 7, 13, 14, 12, 8]
[2, 6, 4, 8, 1, 7, 0, 14, 5, 10, 3, 12, 9, 13, 11, 15]
[1, 7, 3, 4, 6, 8, 2, 12, 5, 13, 11, 15, 10, 9, 0, 14]
[1, 4, 7, 8, 6, 3, 10, 12, 5, 2, 15, 14, 9, 13, 0, 11]
[5, 0, 3, 4, 2, 1, 6, 8, 13, 14, 7, 9, 10, 15, 12, 11]
[5, 1, 6, 4, 2, 8, 0, 12, 3, 10, 7, 15, 9, 13, 14, 11]
[2, 5, 3, 4, 13, 7, 8, 11, 10, 1, 15, 0, 9, 6, 14, 12]
[5, 1, 3, 7, 9, 6, 2, 4, 13, 10, 8, 12, 0, 14, 15, 11]
[5, 1, 2, 3, 0, 9, 7, 4, 13, 11, 8, 12, 6, 14, 10, 15]
[2, 3, 4, 8, 1, 6, 11, 7, 9, 5, 10, 0, 13, 12, 14, 15]
