[1, 2, 4, 7, 5, 6, 11, 3, 13, 0, 9, 8, 14, 15, 10, 12]
[1, 8, 7, 3, 0, 5, 2, 4, 9, 6, 11, 12, 13, 10, 14, 15]
[3, 0, 4, 8, 2, 1, 6, 7, 5, 9, 11, 12, 13, 10, 14, 15]
[5, 1, 2, 4, 9, 3, 0, 8, 10, 6, 7, 15, 13, 14, 12, 11]
[5, 1, 2, 3, 9, 6, 7, 4, 13, 0, 10, 11, 14, 15, 12, 8]
[1, 2, 3, 4, 5, 7, 0, 12, 6, 14, 8, 11, 9, 13, 10, 15]
[1, 6, 2, 3, 9, 5, 0, 4, 11, 12, 7, 8, 13, 10, 14, 15]
[1, 6, 2, 3, 5, 14, 7, 4, 9, 15, 10, 8, 13, 12, 0, 11]
[2, 3, 6, 4, 1, 10, 0, 8, 5, 7, 11, 12, 9, 13, 14, 15]
[2, 6, 3, 4, 5, 1, 7, 8, 13, 11, 14, 12, 10, 9, 0, 15]
[10, 1, 3, 4, 0, 2, 6, 8, 5, 7, 11, 12, 9, 13, 14, 15]
[2, 6, 3, 4, 0, 1, 7, 8, 5, 11, 14, 12, 10, 9, 13, 15]
[1, 6, 2, 3, 5, 8, 12, 7, 9, 10, 4, 0, 13, 14, 11, 15]
[5, 1, 3, 4, 0, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 9, 5, 11, 7, 13, 6, 8, 12, 14, 15, 0, 10]
[1, 2, 3, 4, 9, 5, 0, 8, 14, 7, 6, 11, 10, 13, 15, 12]
[1, 2, 4, 8, 9, 5, 6, 3, 13, 14, 7, 11, 0, 15, 10, 12]
[5, 1, 2, 4, 0, 6, 3, 7, 13, 9, 10, 8, 14, 11, 15, 12]
[1, 6, 4, 2, 5, 7, 11, 3, 9, 14, 10, 8, 0, 13, 15, 12]
[1, 2, 4, 8, 5, 6, 0, 3, 9, 10, 7, 15, 13, 14, 12, 11]
[1, 2, 4, 8, 5, 7, 11, 3, 9, 6, 15, 14, 13, 10, 0, 12]
[1, 0, 2, 3, 5, 7, 8, 4, 9, 6, 11, 14, 13, 10, 15, 12]
[2, 5, 3, 4, 1, 7, 15, 8, 10, 0, 6, 11, 9, 13, 14, 12]
[1, 2, 3, 4, 5, 7, 11, 8, 10, 13, 6, 0, 9, 14, 15, 12]
[1, 0, 2, 7, 5, 10, 6, 3, 9, 11, 15, 4, 13, 14, 12, 8]
[5, 1, 2, 3, 6, 10, 7, 4, 9, 0, 11, 8, 13, 12, 14, 15]
[1, 2, 3, 4, 9, 5, 6, 8, 13, 10, 12, 0, 14, 15, 11, 7]
[1, 3, 7, 4, 5, 2, 0, 12, 14, 6, 8, 10, 9, 13, 11, 15]
[5, 1, 2, 4, 9, 6, 0, 3, 10, 7, 11, 8, 13, 14, 15, 12]
[1, 2, 7, 4, 3, 9, 6, 8, 5, 0, 11, 12, 13, 10, 14, 15]
[2, 6, 3, 8, 0, 1, 4, 7, 5, 10, 11, 12, 9, 13, 14, 15]
[5, 1, 7, 3, 2, 10, 6, 4, 9, 14, 12, 8, 13, 11, 0, 15]
[1, 6, 3, 0, 5, 7, 2, 4, 9, 14, 11, 8, 13, 15, 10, 12]
[1, 2, 8, 3, 5, 6, 4, 12, 13, 9, 7, 0, 10, 14, 11, 15]
[1, 7, 2, 3, 5, 6, 8, 4, 14, 0, 10, 12, 9, 13, 11, 15]
[1, 10, 2, 3, 5, 7, 6, 4, 9, 0, 11, 8, 13, 14, 15, 12]
[6, 1, 3, 4, 2, 10, 7, 8, 5, 11, 14, 12, 9, 13, 0, 15]
[1, 2, 7, 3, 5, 6, 12, 4, 9, 0, 14, 8, 13, 11, 10, 15]
[6, 0, 2, 3, 1, 5, 7, 4, 9, 10, 12, 8, 13, 14, 11, 15]
[5, 1, 3, 4, 9, 2, 6, 7, 14, 11, 8, 0, 10, 13, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 11, 9, 10, 15, 0, 13, 14, 8, 12]
[1, 2, 3, 4, 5, 14, 6, 8, 13, 9, 7, 10, 15, 12, 0, 11]
[6, 0, 2, 3, 1, 5, 8, 4, 9, 10, 7, 15, 13, 14, 12, 11]
[5, 1, 2, 7, 9, 6, 0, 3, 10, 11, 4, 8, 13, 14, 15, 12]
[2, 3, 4, 8, 1, 5, 7, 12, 9, 6, 11, 15, 0, 13, 10, 14]
[2, 3, 4, 8, 1, 6, 7, 11, 5, 14, 15, 10, 9, 13, 0, 12]
[1, 2, 3, 4, 5, 6, 11, 7, 10, 0, 12, 15, 9, 13, 14, 8]
[1, 2, 3, 4, 5, 10, 0, 8, 9, 14, 6, 7, 13, 12, 11, 15]
[1, 2, 4, 8, 5, 7, 3, 11, 13, 9, 10, 12, 0, 6, 14, 15]
[1, 2, 4, 8, 5, 6, 0, 7, 9, 14, 11, 3, 13, 15, 10, 12]
[2, 5, 3, 4, 1, 7, 8, 11, 9, 6, 10, 12, 0, 13, 14, 15]
[1, 3, 8, 11, 5, 2, 0, 4, 9, 10, 6, 7, 13, 14, 15, 12]
[1, 6, 2, 0, 9, 5, 3, 4, 13, 7, 11, 8, 14, 10, 15, 12]
[1, 6, 2, 11, 5, 4, 0, 3, 9, 10, 8, 7, 13, 14, 15, 12]
[6, 1, 3, 4, 5, 2, 7, 8, 9, 0, 10, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 5, 8, 0, 12, 9, 6, 11, 7, 13, 10, 14, 15]
[2, 6, 3, 4, 1, 13, 7, 8, 14, 5, 10, 12, 0, 9, 11, 15]
[5, 1, 2, 3, 0, 6, 7, 4, 9, 10, 14, 8, 13, 15, 11, 12]
[2, 0, 7, 4, 6, 3, 10, 8, 1, 5, 9, 11, 13, 14, 15, 12]
[2, 0, 7, 3, 1, 5, 6, 4, 9, 10, 11, 8, 13, 14, 15, 12]
[2, 0, 3, 4, 1, 5, 6, 8, 13, 9, 7, 11, 10, 14, 15, 12]
[1, 3, 7, 4, 5, 2, 8, 11, 10, 6, 15, 12, 9, 13, 0, 14]
[1, 2, 3, 4, 5, 7, 8, 12, 13, 0, 9, 11, 10, 14, 6, 15]
[1, 3, 7, 4, 6, 2, 11, 8, 9, 5, 10, 12, 13, 14, 0, 15]
[2, 3, 7, 4, 1, 6, 8, 12, 5, 10, 15, 0, 9, 13, 11, 14]
[1, 2, 3, 4, 5, 6, 8, 11, 9, 12, 14, 15, 13, 10, 0, 7]
[6, 1, 7, 3, 2, 11, 0, 4, 5, 9, 10, 8, 13, 14, 15, 12]
[1, 6, 2, 7, 9, 5, 4, 3, 10, 14, 11, 8, 0, 13, 15, 12]
[1, 2, 4, 8, 5, 10, 6, 11, 9, 14, 3, 0, 13, 15, 12, 7]
[2, 3, 4, 8, 1, 6, 0, 7, 5, 13, 11, 12, 10, 9, 14, 15]
[1, 6, 2, 3, 10, 13, 7, 4, 5, 0, 11, 8, 14, 9, 15, 12]
[1, 3, 4, 8, 5, 2, 6, 11, 13, 0, 10, 7, 14, 9, 15, 12]
[2, 3, 4, 8, 1, 6, 0, 12, 5, 10, 7, 15, 9, 13, 11, 14]
[1, 2, 4, 8, 5, 6, 7, 3, 13, 11, 14, 12, 10, 9, 0, 15]
[1, 2, 3, 4, 5, 9, 6, 7, 13, 11, 15, 8, 10, 14, 0, 12]
[2, 5, 8, 0, 1, 6, 4, 3, 9, 10, 7, 11, 13, 14, 15, 12]
[1, 2, 4, 8, 10, 6, 3, 11, 5, 0, 9, 7, 13, 14, 15, 12]
[5, 1, 3, 4, 9, 2, 7, 8, 13, 0, 10, 15, 14, 6, 12, 11]
[1, 3, 4, 7, 6, 2, 11, 8, 5, 9, 10, 12, 13, 14, 0, 15]
[1, 2, 3, 4, 5, 10, 0, 8, 14, 13, 6, 7, 9, 11, 15, 12]
[5, 1, 2, 3, 6, 10, 8, 4, 9, 14, 7, 0, 13, 15, 12, 11]
[1, 2, 3, 4, 13, 5, 7, 8, 6, 9, 12, 0, 14, 11, 10, 15]
[1, 2, 3, 4, 5, 7, 0, 8, 9, 6, 12, 11, 13, 10, 15, 14]
