[1, 2, 3, 4, 13, 9, 5, 7, 0, 8, 11, 12, 10, 6, 14, 15]
[1, 3, 4, 7, 5, 2, 6, 8, 10, 13, 0, 15, 9, 14, 12, 11]
[1, 2, 6, 7, 9, 5, 3, 4, 13, 10, 0, 11, 14, 15, 12, 8]
[1, 2, 4, 7, 5, 6, 3, 0, 13, 11, 14, 8, 10, 9, 15, 12]
[5, 1, 2, 4, 9, 7, 10, 3, 0, 6, 14, 8, 13, 15, 12, 11]
[5, 6, 3, 4, 1, 0, 7, 8, 10, 2, 11, 12, 9, 13, 14, 15]
[0, 1, 2, 6, 5, 10, 4, 3, 13, 9, 11, 7, 14, 15, 12, 8]
[1, 2, 3, 4, 5, 6, 12, 7, 0, 13, 15, 14, 11, 9, 10, 8]
[1, 7, 11, 3, 5, 2, 13, 4, 10, 6, 0, 8, 9, 14, 15, 12]
[6, 5, 0, 4, 1, 7, 2, 8, 9, 3, 10, 11, 13, 14, 15, 12]
[1, 2, 0, 4, 5, 6, 3, 8, 13, 9, 10, 11, 14, 7, 15, 12]
[1, 6, 4, 2, 9, 5, 11, 3, 0, 7, 8, 12, 13, 10, 14, 15]
[1, 3, 4, 8, 5, 2, 10, 11, 13, 7, 0, 6, 14, 9, 15, 12]
[0, 1, 2, 4, 5, 9, 8, 3, 10, 6, 14, 7, 13, 15, 11, 12]
[1, 2, 3, 4, 13, 6, 7, 8, 14, 9, 5, 10, 11, 0, 15, 12]
[6, 1, 3, 4, 5, 2, 8, 12, 13, 9, 0, 15, 10, 14, 7, 11]
[9, 1, 2, 3, 5, 11, 7, 4, 6, 12, 14, 8, 13, 10, 15, 0]
[1, 2, 3, 4, 9, 0, 5, 7, 13, 6, 12, 11, 10, 14, 15, 8]
[1, 3, 4, 8, 6, 2, 7, 0, 5, 13, 11, 10, 9, 14, 15, 12]
[1, 2, 6, 3, 5, 10, 15, 4, 9, 14, 7, 12, 13, 0, 11, 8]
[5, 1, 0, 3, 9, 2, 7, 4, 13, 6, 12, 8, 10, 14, 11, 15]
[0, 4, 6, 7, 1, 9, 2, 3, 10, 5, 11, 8, 13, 14, 15, 12]
[6, 5, 2, 7, 9, 1, 4, 3, 13, 10, 11, 8, 14, 0, 15, 12]
[2, 5, 7, 4, 3, 0, 1, 8, 9, 6, 15, 11, 13, 10, 14, 12]
[1, 3, 0, 4, 5, 2, 11, 14, 9, 6, 8, 7, 13, 15, 10, 12]
[5, 1, 0, 3, 9, 6, 2, 8, 10, 15, 4, 7, 13, 11, 14, 12]
[0, 2, 7, 3, 1, 6, 11, 4, 5, 9, 15, 8, 13, 10, 14, 12]
[6, 1, 3, 4, 2, 15, 7, 8, 0, 5, 11, 12, 9, 13, 10, 14]
[1, 2, 3, 4, 5, 6, 13, 8, 0, 11, 7, 12, 10, 9, 14, 15]
[1, 3, 8, 4, 5, 2, 7, 12, 9, 11, 6, 15, 13, 10, 14, 0]
[5, 1, 2, 4, 13, 10, 3, 8, 0, 9, 6, 11, 15, 7, 14, 12]
[1, 2, 3, 4, 5, 6, 7, 0, 9, 13, 11, 8, 14, 10, 15, 12]
[6, 5, 1, 4, 7, 10, 3, 2, 9, 14, 11, 8, 13, 0, 15, 12]
[2, 5, 3, 4, 9, 1, 7, 8, 0, 11, 14, 12, 13, 10, 6, 15]
[5, 1, 3, 4, 2, 0, 7, 10, 13, 6, 11, 8, 14, 9, 15, 12]
[1, 7, 0, 6, 5, 4, 3, 2, 9, 10, 15, 8, 13, 14, 12, 11]
[5, 2, 6, 4, 9, 10, 1, 8, 0, 13, 3, 11, 14, 15, 7, 12]
[0, 5, 3, 4, 2, 1, 7, 8, 10, 6, 15, 11, 9, 13, 14, 12]
[2, 3, 4, 7, 1, 5, 6, 8, 9, 11, 14, 12, 13, 0, 10, 15]
[5, 6, 3, 4, 9, 7, 1, 0, 10, 2, 11, 8, 13, 14, 15, 12]
[5, 6, 1, 3, 9, 2, 4, 0, 10, 11, 7, 12, 13, 14, 8, 15]
[1, 2, 4, 7, 5, 15, 3, 8, 0, 9, 6, 11, 13, 14, 10, 12]
[5, 2, 0, 3, 10, 1, 7, 4, 6, 11, 8, 12, 9, 13, 14, 15]
[3, 2, 4, 8, 1, 9, 6, 11, 5, 15, 0, 7, 13, 10, 14, 12]
[2, 9, 3, 4, 1, 0, 7, 8, 13, 5, 6, 15, 10, 14, 12, 11]
[1, 2, 3, 4, 5, 0, 15, 7, 9, 10, 6, 14, 13, 12, 11, 8]
[2, 3, 8, 7, 1, 6, 4, 0, 5, 9, 15, 12, 13, 10, 11, 14]
[2, 5, 3, 7, 1, 0, 12, 4, 9, 6, 8, 15, 13, 10, 11, 14]
[1, 3, 0, 7, 5, 10, 2, 6, 9, 11, 8, 4, 13, 14, 15, 12]
[1, 2, 3, 4, 9, 5, 8, 12, 14, 7, 0, 15, 13, 11, 6, 10]
[6, 2, 3, 4, 1, 7, 11, 8, 5, 10, 0, 15, 9, 13, 14, 12]
[1, 2, 3, 4, 5, 7, 6, 11, 0, 9, 15, 8, 13, 10, 14, 12]
[5, 1, 4, 7, 2, 6, 3, 8, 10, 15, 0, 11, 9, 13, 14, 12]
[1, 3, 8, 7, 2, 0, 15, 4, 5, 6, 14, 11, 9, 13, 10, 12]
[5, 1, 2, 3, 6, 0, 10, 4, 9, 12, 7, 11, 13, 14, 15, 8]
[5, 1, 3, 4, 9, 6, 7, 8, 0, 10, 2, 12, 13, 14, 11, 15]
[5, 1, 7, 3, 9, 2, 6, 8, 0, 11, 4, 15, 13, 10, 12, 14]
[5, 3, 0, 4, 6, 1, 7, 2, 9, 10, 11, 8, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 12, 14, 0, 13, 10, 9, 11, 15]
[1, 2, 3, 4, 6, 0, 9, 8, 5, 12, 7, 15, 13, 10, 14, 11]
