[5, 1, 3, 4, 10, 2, 6, 8, 11, 13, 7, 14, 0, 9, 15, 12]
[1, 2, 7, 3, 5, 10, 6, 12, 13, 9, 4, 11, 0, 14, 8, 15]
[2, 7, 3, 8, 1, 5, 0, 6, 9, 10, 4, 12, 13, 14, 11, 15]
[1, 6, 2, 4, 0, 11, 3, 8, 5, 9, 7, 14, 13, 10, 15, 12]
[2, 0, 3, 4, 1, 6, 7, 8, 9, 10, 5, 11, 13, 14, 15, 12]
[5, 1, 3, 4, 9, 7, 0, 8, 6, 2, 12, 15, 13, 14, 11, 10]
[1, 3, 6, 4, 5, 2, 7, 8, 9, 14, 10, 0, 13, 12, 11, 15]
[5, 1, 2, 0, 6, 7, 8, 3, 9, 10, 4, 12, 13, 14, 11, 15]
[1, 2, 3, 4, 9, 5, 7, 12, 13, 6, 8, 0, 10, 11, 14, 15]
[1, 2, 3, 4, 6, 11, 0, 7, 9, 5, 14, 8, 13, 10, 15, 12]
[1, 2, 4, 8, 5, 3, 11, 12, 9, 7, 6, 15, 13, 14, 0, 10]
[1, 6, 2, 3, 5, 10, 7, 4, 11, 0, 12, 15, 9, 13, 14, 8]
[1, 2, 12, 3, 5, 6, 8, 4, 9, 10, 11, 7, 13, 14, 0, 15]
[1, 2, 3, 4, 6, 10, 12, 7, 9, 0, 13, 8, 14, 5, 11, 15]
[1, 3, 4, 0, 9, 2, 10, 8, 13, 7, 5, 11, 14, 6, 15, 12]
[1, 2, 4, 11, 6, 7, 3, 8, 5, 9, 15, 0, 13, 10, 12, 14]
[1, 2, 5, 8, 0, 6, 4, 3, 9, 10, 7, 11, 13, 14, 15, 12]
[10, 6, 2, 3, 0, 1, 7, 4, 5, 11, 12, 8, 9, 13, 14, 15]
[5, 6, 1, 3, 0, 9, 2, 4, 10, 11, 7, 12, 13, 14, 8, 15]
[1, 2, 8, 7, 5, 10, 6, 3, 9, 14, 4, 0, 13, 15, 12, 11]
[2, 3, 7, 4, 1, 6, 8, 15, 5, 9, 12, 11, 0, 13, 10, 14]
[5, 3, 7, 4, 2, 13, 1, 8, 9, 0, 11, 12, 10, 6, 14, 15]
[1, 3, 7, 4, 6, 13, 10, 8, 5, 2, 12, 0, 9, 14, 11, 15]
[5, 1, 6, 3, 7, 10, 2, 4, 9, 14, 15, 8, 0, 13, 12, 11]
[2, 3, 7, 4, 1, 10, 11, 8, 6, 13, 12, 15, 5, 9, 0, 14]
[2, 3, 7, 4, 1, 15, 6, 8, 9, 0, 14, 11, 13, 5, 10, 12]
[1, 0, 11, 4, 6, 10, 2, 7, 5, 15, 3, 8, 9, 13, 14, 12]
[1, 2, 7, 4, 5, 10, 3, 6, 13, 0, 11, 8, 14, 9, 15, 12]
[2, 3, 7, 4, 1, 6, 8, 12, 5, 0, 15, 14, 9, 10, 13, 11]
[5, 1, 2, 4, 9, 6, 3, 8, 10, 14, 7, 11, 13, 15, 0, 12]
[5, 1, 7, 3, 9, 2, 4, 8, 13, 6, 10, 0, 14, 15, 12, 11]
[1, 4, 7, 3, 5, 2, 11, 8, 9, 0, 6, 10, 13, 14, 15, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 0, 14, 12, 11, 15]
[1, 2, 6, 3, 9, 5, 0, 4, 14, 7, 11, 8, 10, 13, 15, 12]
[1, 3, 8, 4, 0, 5, 2, 15, 9, 6, 10, 11, 13, 14, 7, 12]
[1, 2, 3, 4, 6, 11, 12, 8, 5, 7, 15, 14, 9, 10, 0, 13]
[1, 3, 8, 0, 5, 2, 4, 12, 9, 6, 7, 11, 13, 14, 15, 10]
[2, 10, 3, 4, 1, 9, 6, 7, 13, 5, 8, 12, 14, 15, 0, 11]
[7, 2, 4, 12, 1, 5, 3, 10, 9, 6, 8, 0, 13, 14, 11, 15]
[1, 2, 3, 4, 0, 7, 8, 12, 5, 10, 11, 15, 9, 13, 14, 6]
[2, 3, 4, 7, 1, 10, 6, 8, 5, 13, 11, 0, 14, 9, 15, 12]
[1, 6, 2, 7, 5, 10, 11, 3, 13, 0, 8, 4, 14, 9, 15, 12]
[6, 1, 2, 0, 7, 5, 4, 3, 9, 10, 11, 8, 13, 14, 15, 12]
[5, 1, 3, 4, 0, 2, 7, 12, 9, 8, 6, 15, 13, 10, 14, 11]
[1, 2, 3, 4, 0, 5, 6, 11, 13, 9, 8, 7, 15, 10, 14, 12]
[2, 3, 7, 0, 1, 10, 4, 6, 5, 9, 12, 8, 13, 14, 11, 15]
[1, 2, 4, 7, 5, 6, 0, 3, 9, 10, 15, 8, 13, 14, 12, 11]
[1, 2, 4, 8, 6, 7, 3, 12, 5, 0, 11, 15, 10, 13, 9, 14]
[1, 6, 2, 3, 5, 7, 4, 12, 9, 10, 11, 15, 0, 13, 14, 8]
[1, 2, 7, 3, 5, 9, 6, 11, 14, 13, 8, 4, 0, 15, 10, 12]
[2, 6, 3, 4, 0, 1, 11, 7, 5, 9, 8, 12, 13, 14, 15, 10]
[5, 0, 1, 3, 2, 6, 8, 4, 13, 10, 7, 11, 14, 9, 15, 12]
[2, 3, 4, 8, 1, 6, 7, 14, 5, 11, 15, 0, 9, 13, 10, 12]
[9, 5, 1, 4, 0, 2, 3, 6, 13, 10, 11, 7, 14, 15, 12, 8]
[2, 6, 3, 4, 5, 1, 14, 7, 10, 0, 11, 8, 9, 13, 15, 12]
[1, 2, 4, 8, 3, 6, 11, 7, 5, 9, 12, 0, 13, 10, 14, 15]
[10, 6, 3, 4, 1, 5, 2, 8, 9, 11, 7, 0, 13, 14, 15, 12]
[1, 2, 3, 4, 13, 9, 5, 7, 14, 0, 6, 8, 10, 12, 11, 15]
[1, 0, 6, 3, 5, 7, 2, 4, 9, 14, 11, 8, 10, 13, 15, 12]
[6, 5, 2, 4, 1, 3, 8, 12, 9, 10, 11, 7, 0, 13, 14, 15]
[5, 2, 7, 3, 6, 1, 8, 11, 9, 10, 4, 12, 13, 14, 0, 15]
[1, 2, 8, 3, 0, 6, 4, 11, 5, 13, 10, 7, 14, 9, 15, 12]
[2, 5, 3, 4, 9, 1, 11, 7, 13, 10, 15, 0, 14, 6, 12, 8]
[1, 2, 3, 4, 6, 11, 0, 8, 9, 14, 7, 12, 5, 10, 13, 15]
[2, 0, 3, 4, 1, 5, 6, 7, 13, 11, 9, 8, 14, 10, 15, 12]
[2, 3, 7, 4, 5, 6, 10, 8, 13, 9, 1, 11, 0, 14, 15, 12]
[5, 1, 2, 4, 0, 10, 3, 7, 13, 9, 6, 12, 14, 15, 8, 11]
[6, 3, 4, 8, 2, 1, 0, 10, 5, 7, 9, 11, 13, 14, 15, 12]
